TIC ID,TFOPWG Disposition,Sectors
229750058,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55"
160491359,PC,"14,15,16,17,19,20,22,23,25,26,40,47,48,49,50,52,53,54"
219175972,PC,"1,5,7,11,28,31,32,33,34"
101011575,CP,"8,34,61"
348835438,CP,"8,35,61"
160077104,PC,"14,19,20,25,26,40,47,52,53"
219742885,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55"
48031665,PC,"14,26,40,41,53,54,55"
336075472,PC,"14,26,40,41,52,53,54"
47601197,PC,6
286000547,PC,"8,35"
470381900,CP,"19,59"
104986789,PC,"19,59"
286696849,PC,"19,59"
439456714,CP,"3,30"
100990000,CP,"3,4,30,31"
100990000,CP,"3,4,30,31"
417948359,CP,"15,16,22,49"
243185500,CP,"17,42,43"
243185500,CP,"17,42,43"
394722182,CP,"12,13,27,39"
280031353,PC,"15,16,24,25,40,41,47,48,49,50,51,52,53,54,55"
70524163,CP,"3,30"
44898913,CP,"4,5,31,32"
354944123,CP,"13,27"
354944123,CP,"13,27"
233617847,PC,"14,15,16,17,18,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
29119552,PC,"20,47,60"
230386259,PC,"14,15,16,17,18,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
356472238,PC,"20,47,60"
230064711,PC,"14,15,16,17,21,22,23,41,47,48,49,54"
230127302,CP,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55"
241076290,PC,"18,58"
27491137,CP,"16,23,50"
282576340,PC,"6,33"
282576340,PC,"6,33"
235683377,CP,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55"
67418624,PC,"18,58"
422923265,PC,"18,58"
127505658,PC,"19,43,44,45"
171160243,PC,"19,43,44,59"
233953967,PC,"14,15,16,41,55,56"
198206613,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56"
232650365,PC,"14,15,16,19,22,25,26,40,41,49"
230387153,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56"
341815197,PC,"14,15,17,18,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,56"
233068569,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,54,55,56"
164150537,PC,"16,56"
422385684,PC,"16,17,18,24,56"
81831095,PC,"18,19,58,59"
234832821,PC,"6,33"
233047097,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52"
42054565,PC,"3,30"
299023386,PC,"9,10,35,37"
83154030,PC,"10,37"
220547837,PC,"9,10,36,37"
295541511,PC,"13,39"
389924075,PC,"1,2,4,5,6,7,8,9,10,11,12,39"
334125713,PC,"10,11,37"
318828309,PC,"10,11,37"
437329044,PC,"11,37"
311179742,PC,"12,13,39"
124515764,PC,"10,37"
380836882,PC,"13,39"
20579360,PC,"10,37"
382045742,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37"
157768969,PC,"14,20,21,40,41,47,53"
24358417,CP,"5,6,32"
173612049,PC,"16,17,57"
269558487,PC,"3,30,42,43"
202504234,PC,"14,15,16,21,22,23,41,48,50"
154383539,PC,"15,16,22,23,49,50"
427730490,PC,"17,18,24,25,52"
284477310,PC,"14,15,16,20,23,26,40,41,47,50"
436166416,PC,"14,15,41"
355867695,CP,"14,21,41,47,48"
237086564,PC,"15,17,24,55"
298428237,PC,"14,15,41,55"
395171208,CP,"15,16,56"
119700084,PC,"16,56"
387409975,PC,"16,17,18,19,22,24,25,49,52,56"
284688043,PC,"14,40,41,54"
280437559,CP,"7,34"
198241702,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52"
356867115,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50"
367630162,PC,"14,19,20,26,40,47"
353038705,PC,"15,16,56"
328933398,PC,"14,19,20,21,26,40,41,47,52"
441642457,PC,"15,16,22,23,48,49"
356700488,PC,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50"
154568734,PC,"14,15,21,40,41,47,48"
170789802,PC,"5,32"
233529335,PC,"14,15,16,17,19,20,21,22,23,24,25,26,40,41"
355867695,CP,"14,21,41,47,48"
355867695,CP,"14,21,41,47,48"
467179528,CP,"14,15,21,22,41,48,49"
467179528,CP,"14,15,21,22,41,48,49"
4897275,CP,"21,48"
27491137,CP,"16,23,50"
198485881,CP,"14,20,21,26,40,41,47,48"
259172391,PC,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52"
259172391,PC,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52"
405763009,PC,"14,15,16,41"
167661160,PC,"5,6,32"
393940766,CP,"1,28"
394657039,PC,"1,2,12,13,28,32,39"
348770361,PC,"1,12,13,27,28,39"
149990841,PC,"1,2,4,5,7,8,9,11,12,27,28,29,31,32,34,35,36,37"
183120439,CP,"13,27,28"
394698182,PC,"12,13,27,28,39"
29857954,CP,"1,28"
89389197,PC,"14,54"
459969957,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54,55"
172370679,CP,"14,15,41,53"
21279791,PC,"14,25,26,40,41,52,53,54"
120826158,PC,"14,40,41,54"
229781583,PC,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49,50,51,52"
416195870,PC,"14,15,16,17,19,20,22,23,25,26,40,41,47,49,50,52"
441797803,PC,"14,15,16,17,18,19,21,22,24,25,41,47,48,49,50,51,52"
1884091865,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52"
235905185,PC,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51,52,53,54"
159332859,PC,"14,15,19,20,21,25,26,40,41,48,52"
373017346,PC,"18,19,20,25,26,40,47,52"
263218688,PC,"14,41,54"
120826158,CP,"14,40,41,53,54"
47525799,PC,"2,29"
188570092,CP,"2,42"
396740648,CP,"19,20"
27491137,CP,"16,23,50"
236934268,PC,"15,16,17,18,21,24,25,41,48,51"
383721338,PC,"14,26,40,41,53"
313425396,PC,"14,20,21,26,40,41,47,48,53"
384513078,PC,"12,13"
166086403,PC,"15,16,21,22,23,41,48,49"
387260717,PC,"16,17,18,19,22,24,25,49"
234489133,PC,"7,34"
98753307,PC,"10,36,46"
110996418,PC,"10,46"
416534875,PC,"14,21,41,48"
351603103,PC,"13,27"
124029677,CP,"6,33"
29191596,PC,"21,48"
900715901,PC,"14,20,21,40,41,47,48"
71013298,PC,"5,32"
148883384,PC,"7,33"
6276559,PC,"7,34"
303317324,PC,"2,29"
335040423,PC,"10,37"
467153319,PC,"20,47"
285048486,CP,"20,47"
441589581,PC,"20,26,40,47"
127530399,CP,"11,38"
273985865,PC,"1,12,13,27,28,39"
231721006,PC,"3,4,6,7,10,13,27,30,31,32,33,34,37"
159107668,PC,"14,15,40,41"
149845414,CP,"8,34"
458647887,PC,"7,34"
193220940,PC,"9,36"
167905035,PC,"9,35,36"
128531633,PC,"11,38"
250306572,PC,"11,38"
277697921,PC,"8,45,46"
260647166,CP,"10,11,37"
219778329,PC,"14,15,16,17,18,19,20,21,22,23,25,26,40,41"
284361752,PC,"14,15,16,26,40"
165554103,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41"
372730331,PC,"21,48"
264171144,PC,"14,15,16,17,18,19,21,22,24,25,26,40"
4070275,PC,"5,32"
260417932,PC,"1,2,4,5,6,7,8,9,11,12,28,29,31,32,33,34,35,36,38,39"
355800238,PC,"8,9,10,35,36,37"
310294189,PC,"11,37,38"
67535663,PC,"10,11,37"
454038613,PC,"10,37"
450649506,PC,"11,37,38"
308191940,PC,"10,11,37,38"
241442273,PC,"11,38"
141608198,PC,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39"
149302744,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39"
238932509,PC,"1,2,5,6,7,8,11,12,28,31,32,33,34,35,38"
210873792,PC,"12,39"
248092710,PC,"10,11,37"
299780329,PC,"1,13,28,39"
165827520,PC,"11,37"
451645081,PC,"10,37"
287776397,PC,"3,6,10,11,12,13,30,33,36,37,39"
38467100,PC,"1,2,3,4,5,8,11,28,29,30,31,32,35,38"
140687214,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39"
202185707,PC,"6,33"
144297844,PC,"9,36,46"
115453244,PC,"19,43,44,45"
112026224,PC,"14,40,41"
159400561,PC,"14,19,20,21,25,26,40,41"
439867639,CP,"4,31"
63898957,CP,3
13883872,PC,"4,5,31,32"
94986319,CP,"5,6,32"
281408474,CP,6
139375960,CP,18
317134140,PC,"6,32,33"
177414713,PC,"7,33"
311130133,PC,"5,32"
28294709,PC,"17,42,43"
234523599,CP,"1,2,28,29"
158297421,CP,"13,27"
237913194,CP,"1,2,28,29"
394137592,CP,1
265612438,PC,"1,27,28"
369457671,PC,"1,27"
14091704,PC,"5,6,32"
441462736,CP,"2,29"
178155732,CP,"4,30,31"
178155732,CP,"4,30,31"
98796344,CP,"4,31"
146282666,PC,"3,30"
70513361,CP,"3,30"
120916706,CP,"3,30"
257067559,PC,"7,34"
112316665,PC,"7,34"
284122875,PC,"7,33"
292202337,PC,"11,38"
306510653,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38"
410153553,CP,"1,27"
251848941,CP,2
76923707,CP,"2,29"
63898957,CP,"3,30"
259377017,CP,"3,4,5,30,32"
259377017,CP,"3,4,5,30,32"
122613513,PC,"3,4,30"
220459976,PC,"2,3"
201292545,PC,"1,2"
229111835,PC,2
316769613,PC,"2,29"
66413476,PC,"2,3,29"
33911302,PC,2
80432617,PC,2
178155732,CP,"3,4,30,31"
257605131,CP,"4,5,31"
257605131,CP,"4,5,31"
257605131,CP,"4,5,31"
89256802,PC,"4,31"
64071894,PC,"4,30,31"
100608026,PC,"5,6,32,33"
49771092,PC,"6,33"
50618703,CP,"6,32"
161477033,PC,"4,5,31,32"
161477033,PC,"4,5,31,32"
92992033,PC,6
72090501,PC,"6,33"
77156829,CP,"4,5,31,32"
396720998,PC,"3,4,5,30,31,32"
30122649,PC,"8,9,35,36"
33595516,CP,3
14165625,PC,"5,6"
34077285,PC,"6,33"
66561343,CP,"6,33"
123958679,PC,"6,33"
214361331,PC,"12,39"
100921768,PC,"3,4,30,31"
146520535,CP,5
399871011,PC,5
65212867,PC,"7,34"
253728991,PC,13
160487753,PC,"15,16,19"
231736113,CP,"4,5,6,31,32,33"
177244357,PC,17
288348498,PC,17
445144327,PC,"17,18"
201186294,CP,18
190223929,PC,20
174041208,PC,"16,17"
21535395,CP,21
229938290,PC,21
264544388,PC,"17,18,19"
174302697,PC,"16,17"
179319057,PC,"11,38"
267414551,PC,"10,11"
219466784,PC,"14,20,21,22"
158075010,PC,"16,23"
219462190,PC,"14,15,20,21,22"
143410850,PC,"13,27"
96973930,PC,"13,27"
198178505,PC,"14,15,16,17,18,19,21,22,24,25"
168751223,PC,"4,5,31"
200743403,PC,"3,4,30,31"
166834768,PC,"4,31"
317483660,PC,"6,33"
317019074,PC,"6,32,33"
32925763,PC,"6,32,33"
30947715,PC,6
436102447,PC,6
204671232,PC,10
220068921,PC,6
347357977,PC,"8,34,35"
306337838,PC,"3,30"
1525480,PC,"9,35"
197807043,PC,"2,4,29,30,31"
298164705,PC,"15,16"
142868621,PC,"4,31"
170729775,PC,"4,5,31,32"
67782629,PC,"5,32"
71088556,PC,"5,32"
248650906,PC,"5,32"
262258341,PC,"5,32"
117938087,PC,"5,32"
443127052,PC,"6,33"
354519019,PC,"5,6,32,33"
124491883,PC,"6,33"
59842822,PC,"6,33"
47720259,PC,"6,33"
443213925,PC,"6,33"
52059926,PC,"1,2,28,29"
219332978,PC,"1,28"
204698337,PC,10
443115574,PC,"6,33"
31054498,PC,"5,6,32"
441155146,PC,1
248655556,PC,"5,32"
160037058,PC,"1,28"
229167359,PC,"6,33"
220139435,PC,"6,33"
235333495,PC,"6,33"
297148017,PC,"10,37"
421951960,PC,"1,28"
176780257,PC,"4,30,31"
7422496,PC,"5,6,31,32,33"
65416038,PC,"3,30,31"
72668830,PC,"3,30"
28116365,PC,"3,30"
200296137,PC,"5,32"
372068780,PC,"13,27"
372068780,PC,"13,27"
122617317,PC,"3,4,30,31"
122617317,PC,"3,4,30,31"
157115010,PC,"6,7,33,34"
325081244,PC,"13,27"
77175217,PC,"4,5,31,32"
32498058,PC,"5,6,32,33"
237332812,PC,"1,28"
332715376,PC,"4,31"
325682877,PC,"4,31"
66620917,PC,"12,39"
429791387,PC,"12,39"
208297760,PC,"12,39"
352229268,PC,"13,27,39"
326386495,PC,"13,39"
418255064,PC,"11,12,38,39"
